Accident_Index,Long,Lat,Accident_Severity,Severity_ctx,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Day_ctx,Time,Speed_limit,Light_Conditions,Light_ctx,Weather_Conditions,Road_Surface_Conditions
201501CW11598,-0.155875,51.496873,1,Slight,2,1,24/10/2015,7,Saturday,23:00:00,30,4,Dark - Lights Lit,1,1
201501CW10375,-0.155941,51.513061,1,Slight,1,1,04/04/2015,7,Saturday,02:44:00,30,4,Dark - Lights Lit,1,1
201501CW11526,-0.156809,51.502283,1,Slight,2,1,10/10/2015,7,Saturday,23:40:00,30,4,Dark - Lights Lit,1,1
201501WW50881,-0.157223,51.474143,1,Slight,2,1,03/10/2015,7,Saturday,19:55:00,30,4,Dark - Lights Lit,1,1
201501WW50659,-0.157511,51.474148,1,Slight,2,1,01/08/2015,7,Saturday,23:55:00,30,4,Dark - Lights Lit,1,1
201501CW10058,-0.157739,51.522081,1,Slight,1,1,24/01/2015,7,Saturday,17:44:00,30,4,Dark - Lights Lit,1,1
201501CW10378,-0.158132,51.523077,1,Slight,1,1,04/04/2015,7,Saturday,03:40:00,30,4,Dark - Lights Lit,1,1
201501CW11563,-0.158135,51.522987,1,Slight,1,1,17/10/2015,7,Saturday,18:20:00,30,4,Dark - Lights Lit,1,1
201501CW11893,-0.158844,51.512567,1,Slight,2,1,12/12/2015,7,Saturday,01:35:00,30,4,Dark - Lights Lit,1,1
201501CW10261,-0.159391,51.513295,1,Slight,2,1,07/03/2015,7,Saturday,21:10:00,30,4,Dark - Lights Lit,1,1
201501BS70042,-0.160434,51.501711,1,Slight,1,1,31/01/2015,7,Saturday,21:06:00,30,4,Dark - Lights Lit,1,1
201501CW11037,-0.160574,51.501803,1,Slight,2,1,11/07/2015,7,Saturday,23:40:00,30,4,Dark - Lights Lit,1,1
201501CW10291,-0.160727,51.512326,1,Slight,3,1,14/03/2015,7,Saturday,19:45:00,30,4,Dark - Lights Lit,1,1
201501CW10387,-0.161428,51.516384,1,Slight,2,1,28/03/2015,7,Saturday,22:00:00,30,4,Dark - Lights Lit,1,1
201501CW11700,-0.161716,51.516389,1,Slight,1,1,14/11/2015,7,Saturday,19:25:00,30,4,Dark - Lights Lit,1,1
201501BS70372,-0.163537,51.499781,1,Slight,2,1,04/07/2015,7,Saturday,20:02:00,30,4,Dark - Lights Lit,1,1
201501CW10662,-0.16405,51.515706,1,Slight,2,1,09/05/2015,7,Saturday,00:15:00,30,4,Dark - Lights Lit,1,1
201501CW11658,-0.1659,51.519871,1,Slight,1,1,24/10/2015,7,Saturday,19:40:00,30,4,Dark - Lights Lit,2,2
201501BS70714,-0.166482,51.498208,1,Slight,1,1,28/11/2015,7,Saturday,02:08:00,30,4,Dark - Lights Lit,8,2
201501BS70153,-0.167519,51.497505,1,Slight,2,1,28/03/2015,7,Saturday,19:45:00,30,4,Dark - Lights Lit,1,1
201501BS70762,-0.167648,51.49427,1,Slight,1,1,19/12/2015,7,Saturday,23:01:00,30,4,Dark - Lights Lit,1,1
201501BS70106,-0.167994,51.492837,1,Slight,3,1,31/01/2015,7,Saturday,18:12:00,30,4,Dark - Lights Lit,1,1
201501CW11894,-0.169044,51.534938,1,Slight,1,1,12/12/2015,7,Saturday,18:00:00,30,4,Dark - Lights Lit,1,1
201501BS70529,-0.17142,51.486415,1,Slight,1,1,19/09/2015,7,Saturday,19:40:00,30,4,Dark - Lights Lit,1,1
201501CW10209,-0.172304,51.53274,1,Slight,1,1,21/02/2015,7,Saturday,19:45:00,30,4,Dark - Lights Lit,1,1
201501BS70039,-0.172881,51.482302,1,Slight,2,1,31/01/2015,7,Saturday,00:10:00,30,4,Dark - Lights Lit,1,1
201501CW11489,-0.173006,51.533201,1,Slight,1,1,03/10/2015,7,Saturday,00:15:00,30,4,Dark - Lights Lit,1,1
201501CW10031,-0.175099,51.534942,1,Slight,2,1,17/01/2015,7,Saturday,22:40:00,30,4,Dark - Lights Lit,2,2
201501CW19172,-0.176005,51.512295,1,Slight,2,1,31/10/2015,7,Saturday,19:35:00,30,4,Dark - Lights Lit,1,1
201501CW10965,-0.177791,51.514481,1,Slight,2,1,04/07/2015,7,Saturday,02:25:00,30,4,Dark - Lights Lit,1,2
201501CW11247,-0.178584,51.519889,1,Slight,1,1,22/08/2015,7,Saturday,02:57:00,30,4,Dark - Lights Lit,1,1
201501BS70727,-0.178751,51.490396,1,Slight,2,1,05/12/2015,7,Saturday,16:20:00,30,4,Dark - Lights Lit,1,1
201501BS70155,-0.179172,51.487076,1,Slight,2,1,28/03/2015,7,Saturday,21:20:00,30,4,Dark - Lights Lit,1,1
201501BS70634,-0.179189,51.483029,1,Slight,2,1,24/10/2015,7,Saturday,21:23:00,30,4,Dark - Lights Lit,1,2
201501CW11006,-0.182048,51.516166,1,Slight,2,1,11/07/2015,7,Saturday,22:11:00,30,4,Dark - Lights Lit,1,1
201501CW10527,-0.183137,51.510518,1,Slight,1,1,25/04/2015,7,Saturday,03:20:00,30,4,Dark - Lights Lit,2,2
201501BS70732,-0.183491,51.50162,1,Slight,2,1,31/10/2015,7,Saturday,03:08:00,30,4,Dark - Lights Lit,1,1
201501CW10560,-0.184437,51.510448,1,Slight,2,1,02/05/2015,7,Saturday,00:30:00,30,4,Dark - Lights Lit,1,1
201501BS70532,-0.18578,51.480254,1,Slight,2,1,19/09/2015,7,Saturday,21:39:00,30,4,Dark - Lights Lit,1,1
201501CW10104,-0.186026,51.513979,1,Slight,2,1,31/01/2015,7,Saturday,20:00:00,30,4,Dark - Lights Lit,1,2
201501CW11701,-0.187528,51.516071,1,Slight,2,1,14/11/2015,7,Saturday,17:43:00,30,4,Dark - Lights Lit,2,2
201501CW10478,-0.189465,51.532647,1,Slight,1,1,18/04/2015,7,Saturday,20:40:00,30,4,Dark - Lights Lit,1,1
201501CW10455,-0.189998,51.515569,1,Slight,3,1,03/01/2015,7,Saturday,18:20:00,30,4,Dark - Lights Lit,1,2
201501BS70619,-0.190314,51.489406,1,Slight,2,1,17/10/2015,7,Saturday,19:25:00,30,4,Dark - Lights Lit,1,1
201501BS70565,-0.19212,51.49474,1,Slight,1,1,03/10/2015,7,Saturday,21:20:00,30,4,Dark - Lights Lit,1,1
201501FH10547,-0.192408,51.480176,1,Slight,1,1,17/10/2015,7,Saturday,19:43:00,30,4,Dark - Lights Lit,1,1
201501CW11527,-0.193617,51.515176,1,Slight,1,1,10/10/2015,7,Saturday,04:45:00,30,4,Dark - Lights Lit,1,1
201501BS70753,-0.193878,51.504928,1,Slight,4,1,19/12/2015,7,Saturday,17:30:00,30,4,Dark - Lights Lit,1,1
201501CW11220,-0.193905,51.51518,1,Slight,1,1,15/08/2015,7,Saturday,20:45:00,30,4,Dark - Lights Lit,1,1
201501EK40282,-0.194137,51.538474,1,Slight,2,1,21/03/2015,7,Saturday,21:30:00,30,4,Dark - Lights Lit,1,1
201501BS70667,-0.194484,51.500531,1,Slight,2,1,07/11/2015,7,Saturday,16:50:00,30,4,Dark - Lights Lit,1,1
201501CW10963,-0.194752,51.522927,1,Slight,1,1,04/07/2015,7,Saturday,01:00:00,30,4,Dark - Lights Lit,2,2
201501QK50674,-0.195532,51.539665,1,Slight,2,1,19/09/2015,7,Saturday,22:00:00,30,4,Dark - Lights Lit,1,2
201501QK50230,-0.195535,51.539575,1,Slight,2,1,21/03/2015,7,Saturday,21:30:00,30,4,Dark - Lights Lit,1,1
201501TD00027,-0.121988,51.518637,3,Fatal,2,1,06/02/2015,6,Friday,21:18:00,30,4,Dark - Lights Lit,1,1
2.02E+12,-0.081633,51.511698,2,Serious,1,1,16/10/2015,6,Friday,17:53:00,20,4,Dark - Lights Lit,1,1
201501CP00133,-0.08662,51.509612,2,Serious,2,1,15/05/2015,6,Friday,21:00:00,40,4,Dark - Lights Lit,1,1
201501CP00075,-0.087995,51.507746,2,Serious,1,1,27/03/2015,6,Friday,02:20:00,30,4,Dark - Lights Lit,1,1
201501MM70550,-0.088126,51.490842,2,Serious,1,1,01/05/2015,6,Friday,23:00:00,30,4,Dark - Lights Lit,1,1
201501MM70850,-0.093453,51.50127,2,Serious,2,1,02/10/2015,6,Friday,22:00:00,30,4,Dark - Lights Lit,1,1
201501EO40175,-0.095992,51.540609,2,Serious,2,1,06/03/2015,6,Friday,18:40:00,30,4,Dark - Lights Lit,1,1
201501MM70077,-0.100125,51.493285,2,Serious,1,1,30/01/2015,6,Friday,19:15:00,30,4,Dark - Lights Lit,1,1
201501MM70128,-0.104595,51.503609,2,Serious,2,1,13/02/2015,6,Friday,21:50:00,30,4,Dark - Lights Lit,2,2
201501EO40805,-0.10797,51.522998,2,Serious,2,1,13/11/2015,6,Friday,16:34:00,30,4,Dark - Lights Lit,1,1
201501EO40070,-0.109675,51.54101,2,Serious,2,1,23/01/2015,6,Friday,17:50:00,30,4,Dark - Lights Lit,8,1
201501EK40788,-0.113511,51.521468,2,Serious,2,1,11/09/2015,6,Friday,22:02:00,30,4,Dark - Lights Lit,1,1
201501LX51044,-0.124834,51.480914,2,Serious,1,1,25/09/2015,6,Friday,23:15:00,30,4,Dark - Lights Lit,1,1
201501CW11397,-0.126271,51.502069,2,Serious,1,1,18/09/2015,6,Friday,22:55:00,30,4,Dark - Lights Lit,1,1
201501CW10909,-0.13392,51.512353,2,Serious,1,1,26/06/2015,6,Friday,03:45:00,30,4,Dark - Lights Lit,1,1
201501EK40388,-0.143607,51.539933,2,Serious,1,1,15/05/2015,6,Friday,23:27:00,30,4,Dark - Lights Lit,2,2
201501BS70713,-0.156726,51.490052,2,Serious,2,1,27/11/2015,6,Friday,03:10:00,30,4,Dark - Lights Lit,1,1
201501BS70026,-0.163102,51.499864,2,Serious,1,1,23/01/2015,6,Friday,23:25:00,30,4,Dark - Lights Lit,2,2
201501CW11748,-0.163173,51.501664,2,Serious,2,1,20/11/2015,6,Friday,23:10:00,30,4,Dark - Lights Lit,1,1
201501BS70613,-0.165417,51.48884,2,Serious,1,1,16/10/2015,6,Friday,00:15:00,30,4,Dark - Lights Lit,2,2
201501BS70139,-0.172792,51.495339,2,Serious,1,1,20/03/2015,6,Friday,20:40:00,30,4,Dark - Lights Lit,1,1
201501BS70410,-0.188938,51.502334,2,Serious,1,1,17/07/2015,6,Friday,20:50:00,30,4,Dark - Lights Lit,1,1
201501CW11603,-0.19139,51.520447,2,Serious,2,1,23/10/2015,6,Friday,22:40:00,30,4,Dark - Lights Lit,1,1
201501EK41155,-0.125859,51.522655,1,Slight,2,4,25/12/2015,6,Friday,07:10:00,30,4,Dark - Lights Lit,1,1
201501CW10056,-0.188676,51.512582,1,Slight,2,4,23/01/2015,6,Friday,22:25:00,30,4,Dark - Lights Lit,2,2
201501LX50848,-0.116527,51.486806,1,Slight,2,3,07/08/2015,6,Friday,02:32:00,30,4,Dark - Lights Lit,1,1
201501CW11830,-0.152397,51.497358,1,Slight,2,3,04/12/2015,6,Friday,00:18:00,30,4,Dark - Lights Lit,1,2
201501GD10474,-0.086954,51.525714,1,Slight,1,2,19/06/2015,6,Friday,22:47:00,30,4,Dark - Lights Lit,1,1
201501LX50729,-0.116376,51.507936,1,Slight,1,2,10/07/2015,6,Friday,20:52:00,30,4,Dark - Lights Lit,1,1
201501CW11673,-0.119263,51.511309,1,Slight,1,2,06/11/2015,6,Friday,17:25:00,30,4,Dark - Lights Lit,2,2
201501EK40049,-0.129331,51.525858,1,Slight,1,2,23/01/2015,6,Friday,20:42:00,30,4,Dark - Lights Lit,1,1
201501CW11692,-0.130442,51.516344,1,Slight,2,2,13/11/2015,6,Friday,04:50:00,30,4,Dark - Lights Lit,1,1
201501CW10252,-0.132754,51.516201,1,Slight,2,2,06/03/2015,6,Friday,00:08:00,30,4,Dark - Lights Lit,1,2
201501CW11840,-0.13298,51.48599,1,Slight,2,2,04/12/2015,6,Friday,21:32:00,30,4,Dark - Lights Lit,1,1
201501CW11887,-0.13998,51.512179,1,Slight,2,2,11/12/2015,6,Friday,02:23:00,30,4,Dark - Lights Lit,8,2
201501CW11938,-0.158844,51.512567,1,Slight,2,2,11/12/2015,6,Friday,16:35:00,30,4,Dark - Lights Lit,1,1
201501CW11044,-0.172675,51.527081,1,Slight,2,2,17/07/2015,6,Friday,22:00:00,30,4,Dark - Lights Lit,1,1
201501BS70262,-0.175768,51.489361,1,Slight,2,2,15/05/2015,6,Friday,21:00:00,30,4,Dark - Lights Lit,1,1
201501BS70072,-0.178728,51.480144,1,Slight,3,2,13/02/2015,6,Friday,18:45:00,30,4,Dark - Lights Lit,2,2
201501BS70033,-0.185515,51.483307,1,Slight,2,2,30/01/2015,6,Friday,01:46:00,30,4,Dark - Lights Lit,1,1
201501BS70087,-0.190458,51.489409,1,Slight,1,2,20/02/2015,6,Friday,23:52:00,30,4,Dark - Lights Lit,1,1
201501HT20915,-0.068451,51.516688,1,Slight,2,1,09/10/2015,6,Friday,21:20:00,20,4,Dark - Lights Lit,1,1
201501HT20345,-0.071825,51.515305,1,Slight,2,1,08/05/2015,6,Friday,22:06:00,40,4,Dark - Lights Lit,1,1
201501HT20991,-0.072048,51.520255,1,Slight,1,1,30/10/2015,6,Friday,19:45:00,20,4,Dark - Lights Lit,1,1
2.02E+12,-0.073496,51.513264,1,Slight,1,1,11/12/2015,6,Friday,19:45:00,20,4,Dark - Lights Lit,1,1
201501HT20676,-0.073621,51.523967,1,Slight,2,1,24/07/2015,6,Friday,20:15:00,30,4,Dark - Lights Lit,2,2
201501HT20050,-0.07403,51.517679,1,Slight,2,1,09/01/2015,6,Friday,23:19:00,30,4,Dark - Lights Lit,1,1
201501HT21225,-0.074554,51.518947,1,Slight,1,1,11/12/2015,6,Friday,19:55:00,30,4,Dark - Lights Lit,1,1
201501HT20034,-0.074554,51.518947,1,Slight,1,1,02/01/2015,6,Friday,04:30:00,30,4,Dark - Lights Lit,2,2
201501HT20734,-0.075573,51.522111,1,Slight,1,1,14/08/2015,6,Friday,22:20:00,30,4,Dark - Lights Lit,1,1
201501MM70781,-0.076151,51.47419,1,Slight,2,1,28/08/2015,6,Friday,20:40:00,30,4,Dark - Lights Lit,1,1
2.02E+12,-0.076247,51.509532,1,Slight,1,1,11/12/2015,6,Friday,22:20:00,20,4,Dark - Lights Lit,1,1
201501GD10481,-0.077064,51.534635,1,Slight,2,1,12/06/2015,6,Friday,22:40:00,30,4,Dark - Lights Lit,1,1
201501GD10016,-0.077068,51.534545,1,Slight,2,1,16/01/2015,6,Friday,18:30:00,30,4,Dark - Lights Lit,2,2
201501GD10172,-0.07723,51.530681,1,Slight,2,1,27/02/2015,6,Friday,20:50:00,30,4,Dark - Lights Lit,1,1
201501GD10947,-0.07767,51.527091,1,Slight,1,1,30/10/2015,6,Friday,01:35:00,30,4,Dark - Lights Lit,1,1
201501GD10058,-0.077704,51.522865,1,Slight,2,1,30/01/2015,6,Friday,19:53:00,30,4,Dark - Lights Lit,1,1
201501MM70212,-0.077734,51.474216,1,Slight,1,1,13/02/2015,6,Friday,23:00:00,30,4,Dark - Lights Lit,2,2
201501GD10889,-0.077875,51.529073,1,Slight,1,1,06/11/2015,6,Friday,19:25:00,30,4,Dark - Lights Lit,1,1
201501GD10953,-0.078018,51.522241,1,Slight,1,1,04/12/2015,6,Friday,03:47:00,30,4,Dark - Lights Lit,1,1
201501GD10958,-0.078083,51.527548,1,Slight,2,1,04/12/2015,6,Friday,17:25:00,30,4,Dark - Lights Lit,1,1
201501MM70878,-0.078695,51.499321,1,Slight,2,1,02/10/2015,6,Friday,04:15:00,30,4,Dark - Lights Lit,1,1
2.02E+12,-0.078707,51.51272,1,Slight,1,1,23/10/2015,6,Friday,22:00:00,20,4,Dark - Lights Lit,1,1
201501MM71027,-0.07977,51.49772,1,Slight,2,1,13/11/2015,6,Friday,19:14:00,30,4,Dark - Lights Lit,1,1
201501MM70126,-0.080413,51.48586,1,Slight,2,1,16/01/2015,6,Friday,18:15:00,30,4,Dark - Lights Lit,2,2
201501CP00227,-0.080523,51.517516,1,Slight,1,1,17/07/2015,6,Friday,01:00:00,30,4,Dark - Lights Lit,1,1
201501GD10916,-0.080566,51.526779,1,Slight,2,1,20/11/2015,6,Friday,20:03:00,20,4,Dark - Lights Lit,1,1
201501GD10978,-0.080702,51.523544,1,Slight,2,1,27/11/2015,6,Friday,20:40:00,20,4,Dark - Lights Lit,2,2
201501CP00179,-0.080852,51.509698,1,Slight,1,1,19/06/2015,6,Friday,01:55:00,30,4,Dark - Lights Lit,1,1
201501MM71005,-0.081165,51.498822,1,Slight,2,1,04/12/2015,6,Friday,01:40:00,30,4,Dark - Lights Lit,1,2
201501GD10007,-0.081321,51.525982,1,Slight,2,1,02/01/2015,6,Friday,05:05:00,30,4,Dark - Lights Lit,1,1
2.02E+12,-0.081633,51.511689,1,Slight,1,1,18/12/2015,6,Friday,20:32:00,20,4,Dark - Lights Lit,1,1
201501GD11000,-0.082031,51.536515,1,Slight,2,1,18/12/2015,6,Friday,17:27:00,20,4,Dark - Lights Lit,1,1
201501GD10064,-0.082986,51.530955,1,Slight,2,1,23/01/2015,6,Friday,19:18:00,30,4,Dark - Lights Lit,8,1
201501MM70584,-0.085777,51.502224,1,Slight,2,1,08/05/2015,6,Friday,23:15:00,30,4,Dark - Lights Lit,2,2
2.02E+12,-0.086996,51.510967,1,Slight,1,1,30/10/2015,6,Friday,21:12:00,20,4,Dark - Lights Lit,1,1
201501GD10532,-0.087042,51.527065,1,Slight,2,1,10/07/2015,6,Friday,21:40:00,30,4,Dark - Lights Lit,1,1
2.02E+12,-0.087564,51.511156,1,Slight,1,1,16/10/2015,6,Friday,20:15:00,20,4,Dark - Lights Lit,1,1
201501GD10977,-0.087804,51.526088,1,Slight,1,1,30/10/2015,6,Friday,00:01:00,30,4,Dark - Lights Lit,2,2
201501CP00101,-0.088169,51.50703,1,Slight,1,1,17/04/2015,6,Friday,22:20:00,40,4,Dark - Lights Lit,1,1
201501EO40049,-0.088479,51.527178,1,Slight,1,1,09/01/2015,6,Friday,16:45:00,30,4,Dark - Lights Lit,1,2
201501MM70114,-0.088551,51.491029,1,Slight,2,1,06/02/2015,6,Friday,20:53:00,30,4,Dark - Lights Lit,1,2
201501MM70928,-0.088737,51.483119,1,Slight,2,1,18/09/2015,6,Friday,19:45:00,30,4,Dark - Lights Lit,1,1
2.02E+12,-0.089191,51.513611,1,Slight,1,1,23/10/2015,6,Friday,17:55:00,20,4,Dark - Lights Lit,1,1
201501MM70989,-0.090423,51.504818,1,Slight,1,1,27/11/2015,6,Friday,17:03:00,30,4,Dark - Lights Lit,1,1
201501GD10234,-0.090754,51.527934,1,Slight,2,1,13/03/2015,6,Friday,19:40:00,30,4,Dark - Lights Lit,1,1
201501CP00043,-0.092545,51.512676,1,Slight,1,1,13/02/2015,6,Friday,01:00:00,30,4,Dark - Lights Lit,1,1
201501CP00045,-0.093786,51.517462,1,Slight,2,1,13/02/2015,6,Friday,06:14:00,50,4,Dark - Lights Lit,1,1
201501MM70923,-0.094246,51.478802,1,Slight,2,1,09/10/2015,6,Friday,23:03:00,30,4,Dark - Lights Lit,1,1
2.02E+12,-0.095679,51.520461,1,Slight,1,1,13/11/2015,6,Friday,19:22:00,20,4,Dark - Lights Lit,1,1
201501MM70129,-0.095761,51.494294,1,Slight,2,1,13/02/2015,6,Friday,19:30:00,30,4,Dark - Lights Lit,1,1
201501MM71058,-0.095774,51.504366,1,Slight,2,1,18/12/2015,6,Friday,22:50:00,30,4,Dark - Lights Lit,1,1
201501CP00020,-0.097426,51.520039,1,Slight,2,1,16/01/2015,6,Friday,19:39:00,30,4,Dark - Lights Lit,1,1
201501EO40101,-0.098361,51.539119,1,Slight,2,1,16/01/2015,6,Friday,17:46:00,30,4,Dark - Lights Lit,1,1
201501EO40563,-0.09844,51.523383,1,Slight,2,1,10/07/2015,6,Friday,02:45:00,30,4,Dark - Lights Lit,1,1
201501MM70108,-0.098474,51.494877,1,Slight,2,1,09/01/2015,6,Friday,20:50:00,30,4,Dark - Lights Lit,4,1
201501MM70993,-0.099886,51.499037,1,Slight,2,1,27/11/2015,6,Friday,23:51:00,30,4,Dark - Lights Lit,2,2
201501MM70683,-0.099886,51.499037,1,Slight,2,1,31/07/2015,6,Friday,04:12:00,30,4,Dark - Lights Lit,1,1
201501CP00010,-0.100631,51.515775,1,Slight,2,1,23/01/2015,6,Friday,06:45:00,30,4,Dark - Lights Lit,1,1
201501EO49004,-0.102223,51.522545,1,Slight,2,1,23/10/2015,6,Friday,23:24:00,30,4,Dark - Lights Lit,1,1
201501MM70050,-0.102371,51.480822,1,Slight,1,1,23/01/2015,6,Friday,17:30:00,30,4,Dark - Lights Lit,1,1
201501MM71048,-0.102636,51.491797,1,Slight,2,1,11/12/2015,6,Friday,20:17:00,30,4,Dark - Lights Lit,1,1
201501CP00032,-0.103049,51.516534,1,Slight,2,1,02/01/2015,6,Friday,18:46:00,40,4,Dark - Lights Lit,1,1
201501MM70080,-0.103549,51.497567,1,Slight,2,1,30/01/2015,6,Friday,21:44:00,30,4,Dark - Lights Lit,1,1
2.02E+12,-0.104104,51.511964,1,Slight,1,1,16/10/2015,6,Friday,20:00:00,20,4,Dark - Lights Lit,1,1
201501MM70870,-0.105247,51.487883,1,Slight,2,1,11/09/2015,6,Friday,21:55:00,30,4,Dark - Lights Lit,2,2
201501EK40293,-0.105921,51.520267,1,Slight,1,1,17/04/2015,6,Friday,21:37:00,30,4,Dark - Lights Lit,1,1
201501LX50049,-0.105948,51.488344,1,Slight,2,1,23/01/2015,6,Friday,19:00:00,30,4,Dark - Lights Lit,1,1
201501MM70849,-0.106096,51.488256,1,Slight,2,1,02/10/2015,6,Friday,22:00:00,20,4,Dark - Lights Lit,1,1
201501EO40510,-0.106128,51.529173,1,Slight,2,1,10/07/2015,6,Friday,22:00:00,20,4,Dark - Lights Lit,1,1
201501EO40865,-0.106727,51.528643,1,Slight,2,1,13/11/2015,6,Friday,18:45:00,20,4,Dark - Lights Lit,1,1
201501EO40391,-0.106862,51.521901,1,Slight,2,1,05/06/2015,6,Friday,00:01:00,30,4,Dark - Lights Lit,1,1
201501EO40158,-0.107139,51.522175,1,Slight,2,1,20/02/2015,6,Friday,02:38:00,30,4,Dark - Lights Lit,1,1
201501EO40209,-0.107201,51.534586,1,Slight,2,1,06/03/2015,6,Friday,19:10:00,30,4,Dark - Lights Lit,1,1
201501CP00036,-0.107913,51.517421,1,Slight,2,1,06/02/2015,6,Friday,01:00:00,30,4,Dark - Lights Lit,1,2
201501EO40848,-0.10811,51.52309,1,Slight,2,1,13/11/2015,6,Friday,18:10:00,30,4,Dark - Lights Lit,1,1
201501MM70056,-0.109138,51.498287,1,Slight,1,1,16/01/2015,6,Friday,17:11:00,30,4,Dark - Lights Lit,2,2
201501EO40205,-0.110766,51.525111,1,Slight,2,1,06/03/2015,6,Friday,23:00:00,30,4,Dark - Lights Lit,1,1
201501CP00189,-0.11109,51.513786,1,Slight,2,1,05/06/2015,6,Friday,00:41:00,30,4,Dark - Lights Lit,1,1
201501LX50969,-0.111377,51.48942,1,Slight,1,1,28/08/2015,6,Friday,23:32:00,30,4,Dark - Lights Lit,1,1
201501LX51340,-0.111944,51.479178,1,Slight,2,1,27/11/2015,6,Friday,07:05:00,30,4,Dark - Lights Lit,2,2
201501LX50149,-0.112553,51.481886,1,Slight,2,1,13/02/2015,6,Friday,06:10:00,30,4,Dark - Lights Lit,2,2
201501LX51012,-0.113158,51.481176,1,Slight,2,1,18/09/2015,6,Friday,01:00:00,30,4,Dark - Lights Lit,1,1
201501LX51109,-0.113186,51.504917,1,Slight,2,1,02/10/2015,6,Friday,00:30:00,30,4,Dark - Lights Lit,1,1
201501LX50096,-0.113523,51.482801,1,Slight,2,1,06/02/2015,6,Friday,19:20:00,30,4,Dark - Lights Lit,1,1
201501LX50700,-0.114512,51.504219,1,Slight,1,1,10/07/2015,6,Friday,00:30:00,30,4,Dark - Lights Lit,1,1
201501LX51299,-0.115017,51.505935,1,Slight,2,1,27/11/2015,6,Friday,22:30:00,30,4,Dark - Lights Lit,2,2
201501EK40023,-0.115944,51.528881,1,Slight,1,1,16/01/2015,6,Friday,23:00:00,30,4,Dark - Lights Lit,1,1
201501EO40517,-0.116962,51.535642,1,Slight,2,1,10/07/2015,6,Friday,01:31:00,20,4,Dark - Lights Lit,1,1
201501LX59028,-0.116975,51.500392,1,Slight,2,1,18/12/2015,6,Friday,01:50:00,30,4,Dark - Lights Lit,1,1
201501CW11753,-0.117339,51.50903,1,Slight,2,1,20/11/2015,6,Friday,23:40:00,30,4,Dark - Lights Lit,1,1
201501CW11946,-0.119089,51.512026,1,Slight,2,1,11/12/2015,6,Friday,01:00:00,30,4,Dark - Lights Lit,1,1
201501CW11892,-0.119119,51.511307,1,Slight,1,1,11/12/2015,6,Friday,19:50:00,30,4,Dark - Lights Lit,1,1
201501CW11150,-0.121423,51.507837,1,Slight,1,1,24/07/2015,6,Friday,03:00:00,30,4,Dark - Lights Lit,1,1
201501CW11363,-0.121881,51.507215,1,Slight,1,1,11/09/2015,6,Friday,22:40:00,30,4,Dark - Lights Lit,1,1
201501EO40108,-0.122527,51.533573,1,Slight,1,1,30/01/2015,6,Friday,23:53:00,30,4,Dark - Lights Lit,1,2
201501EK40646,-0.122641,51.530787,1,Slight,1,1,31/07/2015,6,Friday,00:20:00,30,4,Dark - Lights Lit,1,1
201501EK41087,-0.123617,51.521091,1,Slight,2,1,04/12/2015,6,Friday,22:30:00,30,4,Dark - Lights Lit,1,1
201501LX51349,-0.124034,51.486386,1,Slight,2,1,27/11/2015,6,Friday,17:50:00,30,4,Dark - Lights Lit,1,1
201501LX50257,-0.124808,51.474529,1,Slight,2,1,20/03/2015,6,Friday,20:26:00,30,4,Dark - Lights Lit,1,1
201501CW11233,-0.125134,51.494677,1,Slight,2,1,14/08/2015,6,Friday,20:25:00,30,4,Dark - Lights Lit,2,2
201501CW10713,-0.125426,51.494592,1,Slight,2,1,29/05/2015,6,Friday,00:08:00,30,4,Dark - Lights Lit,1,1
201501EK40219,-0.126901,51.528877,1,Slight,2,1,20/03/2015,6,Friday,21:45:00,40,4,Dark - Lights Lit,1,1
201501CW11937,-0.127029,51.511703,1,Slight,1,1,18/12/2015,6,Friday,21:53:00,30,4,Dark - Lights Lit,1,1
201501CW11854,-0.127047,51.507747,1,Slight,2,1,11/12/2015,6,Friday,00:01:00,30,4,Dark - Lights Lit,1,1
201501EK41119,-0.127251,51.516833,1,Slight,1,1,11/12/2015,6,Friday,19:54:00,30,4,Dark - Lights Lit,1,2
201501EK40602,-0.127348,51.532031,1,Slight,2,1,17/07/2015,6,Friday,23:48:00,30,4,Dark - Lights Lit,1,1
201501EK40131,-0.130438,51.516434,1,Slight,2,1,20/02/2015,6,Friday,04:14:00,30,4,Dark - Lights Lit,2,2
201501CW11529,-0.130446,51.516254,1,Slight,1,1,09/10/2015,6,Friday,22:40:00,30,4,Dark - Lights Lit,1,1
201501EK40966,-0.130579,51.516526,1,Slight,1,1,30/10/2015,6,Friday,19:35:00,30,4,Dark - Lights Lit,1,1
201501LX50310,-0.131247,51.475531,1,Slight,3,1,03/04/2015,6,Friday,01:18:00,30,4,Dark - Lights Lit,2,2
201501CW11126,-0.132058,51.508546,1,Slight,2,1,31/07/2015,6,Friday,23:58:00,30,4,Dark - Lights Lit,1,1
201501CW11180,-0.132502,51.511791,1,Slight,2,1,31/07/2015,6,Friday,00:30:00,30,4,Dark - Lights Lit,1,1
201501CW10453,-0.132693,51.507117,1,Slight,2,1,09/01/2015,6,Friday,00:55:00,30,4,Dark - Lights Lit,2,2
201501CW11855,-0.132837,51.50712,1,Slight,2,1,27/11/2015,6,Friday,19:48:00,30,4,Dark - Lights Lit,2,2
